SKU,Laboratorio,AnoMes,PecasVendidas,Danificado,Defeito,ErroOperacional,Excecao,ExcecaoDiamante,Garantia,NaoOrcado,ServicoDesfeito
25749,Shopping Recife,2025-07,,,,,,,,,
25750,Shopping Recife,2025-07,,,,,,,,,
26177,Shopping Recife,2025-07,,,,,,,,,
26178,Shopping Recife,2025-07,,,,,,,,,
26179,Shopping Recife,2025-07,,,,,,,,,
26180,Shopping Recife,2025-07,,,,,,,,,
26181,Shopping Recife,2025-07,,,,,,,,,
26209,Shopping Recife,2025-07,,,,,,,,,
26210,Shopping Recife,2025-07,,,,,,,,,
26211,Shopping Recife,2025-07,,,,,,,,,
26212,Shopping Recife,2025-07,,,,,,,,,
26213,Shopping Recife,2025-07,,,,,,,,,
26214,Shopping Recife,2025-07,,,,,,,,,
26215,Shopping Recife,2025-07,,,,,,,,,
26216,Shopping Recife,2025-07,,,,,,,,,
26217,Shopping Recife,2025-07,,,,,,,,,
26218,Shopping Recife,2025-07,,,,,,,,,
26219,Shopping Recife,2025-07,,,,,,,,,
26220,Shopping Recife,2025-07,,,,,,,,,
26221,Shopping Recife,2025-07,,,,,,,,,
2646,Shopping Recife,2025-07,,,,,,,,,
26583,Shopping Recife,2025-07,,,,,,,,,
26589,Shopping Recife,2025-07,,,,,,,,,
26590,Shopping Recife,2025-07,,,,,,,,,
2693,Shopping Recife,2025-07,,,,,,,,,
27003,Shopping Recife,2025-07,,,,,,,,,
27055,Shopping Recife,2025-07,,,,,,,,,
27056,Shopping Recife,2025-07,,,,,,,,,
27057,Shopping Recife,2025-07,,,,,,,,,
27058,Shopping Recife,2025-07,,,,,,,,,
27059,Shopping Recife,2025-07,,,,,,,,,
27060,Shopping Recife,2025-07,,,,,,,,,
27061,Shopping Recife,2025-07,,,,,,,,,
27062,Shopping Recife,2025-07,,,,,,,,,
27063,Shopping Recife,2025-07,,,,,,,,,
27064,Shopping Recife,2025-07,,,,,,,,,
27065,Shopping Recife,2025-07,,,,,,,,,
27066,Shopping Recife,2025-07,,,,,,,,,
27067,Shopping Recife,2025-07,,,,,,,,,
27068,Shopping Recife,2025-07,,,,,,,,,
27069,Shopping Recife,2025-07,,,,,,,,,
27070,Shopping Recife,2025-07,,,,,,,,,
27071,Shopping Recife,2025-07,,,,,,,,,
27072,Shopping Recife,2025-07,,,,,,,,,
27252,Shopping Recife,2025-07,,,,,,,,,
27253,Shopping Recife,2025-07,,,,,,,,,
27254,Shopping Recife,2025-07,,,,,,,,,
27264,Shopping Recife,2025-07,,,,,,,,,
27265,Shopping Recife,2025-07,,,,,,,,,
27274,Shopping Recife,2025-07,,,,,,,,,
27279,Shopping Recife,2025-07,,,,,,,,,
27280,Shopping Recife,2025-07,,,,,,,,,
27287,Shopping Recife,2025-07,,,,,,,,,
27535,Shopping Recife,2025-07,,,,,,,,,
27768,Shopping Recife,2025-07,,,,,,,,,
27769,Shopping Recife,2025-07,,,,,,,,,
27770,Shopping Recife,2025-07,,,,,,,,,
27771,Shopping Recife,2025-07,,,,,,,,,
27772,Shopping Recife,2025-07,,,,,,,,,
27773,Shopping Recife,2025-07,,,,,,,,,
27774,Shopping Recife,2025-07,,,,,,,,,
27775,Shopping Recife,2025-07,,,,,,,,,
27776,Shopping Recife,2025-07,,,,,,,,,
27777,Shopping Recife,2025-07,,,,,,,,,
27779,Shopping Recife,2025-07,,,,,,,,,
27780,Shopping Recife,2025-07,,,,,,,,,
27781,Shopping Recife,2025-07,,,,,,,,,
27782,Shopping Recife,2025-07,,,,,,,,,
27783,Shopping Recife,2025-07,,,,,,,,,
27784,Shopping Recife,2025-07,,,,,,,,,
27785,Shopping Recife,2025-07,,,,,,,,,
27786,Shopping Recife,2025-07,,,,,,,,,
3823,Shopping Recife,2025-07,,,,,,,,,
398,Shopping Recife,2025-07,,,,,,,,,
4111,Shopping Recife,2025-07,,,,,,,,,
4112,Shopping Recife,2025-07,,,,,,,,,
4113,Shopping Recife,2025-07,,,,,,,,,
4114,Shopping Recife,2025-07,,,,,,,,,
4310,Shopping Recife,2025-07,,,,,,,,,
4312,Shopping Recife,2025-07,,,,,,,,,
4372,Shopping Recife,2025-07,,,,,,,,,
4725,Shopping Recife,2025-07,,,,,,,,,
4726,Shopping Recife,2025-07,,,,,,,,,
5049,Shopping Recife,2025-07,,,,,,,,,
5702,Shopping Recife,2025-07,,,,,,,,,
5703,Shopping Recife,2025-07,,,,,,,,,
5704,Shopping Recife,2025-07,,,,,,,,,
5705,Shopping Recife,2025-07,,,,,,,,,
8520,Shopping Recife,2025-07,,,,,,,,,
8521,Shopping Recife,2025-07,,,,,,,,,
20715,Shopping Recife,2025-07,,,,,,,,,
20716,Shopping Recife,2025-07,,,,,,,,,
20833,Shopping Recife,2025-07,,,,,,,,,
20834,Shopping Recife,2025-07,,,,,,,,,
21148,Shopping Recife,2025-07,,,,,,,,,
21288,Shopping Recife,2025-07,,,,,,,,,
21291,Shopping Recife,2025-07,,,,,,,,,
21613,Shopping Recife,2025-07,,,,,,,,,
21614,Shopping Recife,2025-07,,,,,,,,,
21697,Shopping Recife,2025-07,,,,,,,,,
21703,Shopping Recife,2025-07,,,,,,,,,
21704,Shopping Recife,2025-07,,,,,,,,,
21910,Shopping Recife,2025-07,,,,,,,,,
21924,Shopping Recife,2025-07,,,,,,,,,
2202,Shopping Recife,2025-07,,,,,,,,,
2217,Shopping Recife,2025-07,,,,,,,,,
22476,Shopping Recife,2025-07,,,,,,,,,
22477,Shopping Recife,2025-07,,,,,,,,,
22504,Shopping Recife,2025-07,,,,,,,,,
23186,Shopping Recife,2025-07,,,,,,,,,
23264,Shopping Recife,2025-07,,,,,,,,,
23267,Shopping Recife,2025-07,,,,,,,,,
23270,Shopping Recife,2025-07,,,,,,,,,
23271,Shopping Recife,2025-07,,,,,,,,,
23744,Shopping Recife,2025-07,,,,,,,,,
23745,Shopping Recife,2025-07,,,,,,,,,
23746,Shopping Recife,2025-07,,,,,,,,,
23748,Shopping Recife,2025-07,,,,,,,,,
23819,Shopping Recife,2025-07,,,,,,,,,
23894,Shopping Recife,2025-07,,,,,,,,,
23896,Shopping Recife,2025-07,,,,,,,,,
23913,Shopping Recife,2025-07,,,,,,,,,
23917,Shopping Recife,2025-07,,,,,,,,,
23919,Shopping Recife,2025-07,,,,,,,,,
23936,Shopping Recife,2025-07,,,,,,,,,
23943,Shopping Recife,2025-07,,,,,,,,,
23976,Shopping Recife,2025-07,,,,,,,,,
23985,Shopping Recife,2025-07,,,,,,,,,
23988,Shopping Recife,2025-07,,,,,,,,,
24029,Shopping Recife,2025-07,,,,,,,,,
24031,Shopping Recife,2025-07,,,,,,,,,
24127,Shopping Recife,2025-07,,,,,,,,,
24128,Shopping Recife,2025-07,,,,,,,,,
24136,Shopping Recife,2025-07,,,,,,,,,
24137,Shopping Recife,2025-07,,,,,,,,,
24140,Shopping Recife,2025-07,,,,,,,,,
24165,Shopping Recife,2025-07,,,,,,,,,
24172,Shopping Recife,2025-07,,,,,,,,,
24173,Shopping Recife,2025-07,,,,,,,,,
24344,Shopping Recife,2025-07,,,,,,,,,
24415,Shopping Recife,2025-07,,,,,,,,,
24416,Shopping Recife,2025-07,,,,,,,,,
24417,Shopping Recife,2025-07,,,,,,,,,
24447,Shopping Recife,2025-07,,,,,,,,,
24586,Shopping Recife,2025-07,,,,,,,,,
24587,Shopping Recife,2025-07,,,,,,,,,
24588,Shopping Recife,2025-07,,,,,,,,,
24589,Shopping Recife,2025-07,,,,,,,,,
24690,Shopping Recife,2025-07,,,,,,,,,
25416,Shopping Recife,2025-07,,,,,,,,,
25424,Shopping Recife,2025-07,,,,,,,1,,
25426,Shopping Recife,2025-07,,,,,,,,,
25427,Shopping Recife,2025-07,,,,,,,,,
25432,Shopping Recife,2025-07,,,,,,,,,
25433,Shopping Recife,2025-07,,,,,,,1,,
25441,Shopping Recife,2025-07,,,,,,,,,
25442,Shopping Recife,2025-07,,,,,,,,,
25444,Shopping Recife,2025-07,,,,,,,,,
25447,Shopping Recife,2025-07,,,,,,,,,
25490,Shopping Recife,2025-07,,,,,,,,,
25492,Shopping Recife,2025-07,,,,,,,,,
25493,Shopping Recife,2025-07,,,,,,,,,
25494,Shopping Recife,2025-07,,,,,,,,,
25796,Shopping Recife,2025-07,,,,,,,,,
25797,Shopping Recife,2025-07,,,,,,,,,
25808,Shopping Recife,2025-07,,,,,,,,,
25810,Shopping Recife,2025-07,,,,,,,,,
26401,Shopping Recife,2025-07,,,,,,,,,
26402,Shopping Recife,2025-07,,,,,,,,,
26405,Shopping Recife,2025-07,,,,,,,,,
26406,Shopping Recife,2025-07,,,,,,,,,
26408,Shopping Recife,2025-07,,,,,,,,,
26409,Shopping Recife,2025-07,,,,,,,,,
26410,Shopping Recife,2025-07,,,,,,,,,
26411,Shopping Recife,2025-07,,,,,,,,,
26412,Shopping Recife,2025-07,,,,,,,,,
26414,Shopping Recife,2025-07,,,,,,,,,
26415,Shopping Recife,2025-07,,,,,,,,,
2697,Shopping Recife,2025-07,,,,,,,,,
27190,Shopping Recife,2025-07,,,,,,,,,
27191,Shopping Recife,2025-07,,,,,,,,,
27227,Shopping Recife,2025-07,,,,,,,,,
27256,Shopping Recife,2025-07,,,,,,,,,
27257,Shopping Recife,2025-07,,,,,,,,,
27258,Shopping Recife,2025-07,,,,,,,,,
27259,Shopping Recife,2025-07,,,,,,,,,
27260,Shopping Recife,2025-07,,,,,,,,,
27261,Shopping Recife,2025-07,,,,,,,,,
27262,Shopping Recife,2025-07,,,,,,,,,
27263,Shopping Recife,2025-07,,,,,,,,,
27790,Shopping Recife,2025-07,,,,,,,,,
27794,Shopping Recife,2025-07,,,,,,,,,
27795,Shopping Recife,2025-07,,,,,,,,,
27799,Shopping Recife,2025-07,,,,,,,,,
27800,Shopping Recife,2025-07,,,,,,,,,
27803,Shopping Recife,2025-07,,,,,,,,,
27804,Shopping Recife,2025-07,,,,,,,,,
3099,Shopping Recife,2025-07,,,,,,,,,
3746,Shopping Recife,2025-07,,,,,,,,,
3825,Shopping Recife,2025-07,,,,,,,,,
4030,Shopping Recife,2025-07,,,,,,,,,
4034,Shopping Recife,2025-07,,,,,,,,,
4357,Shopping Recife,2025-07,,,,,,,,,
4358,Shopping Recife,2025-07,,,,,,,,,
4359,Shopping Recife,2025-07,,,,,,,,,
4460,Shopping Recife,2025-07,,,,,,,,,
4499,Shopping Recife,2025-07,,,,,,,,,
4600,Shopping Recife,2025-07,,,,,,,,,
8155,Shopping Recife,2025-07,,,,,,,,,
8156,Shopping Recife,2025-07,,,,,,,,,
21718,Shopping Recife,2025-07,,,,,,,,,
24171,Shopping Recife,2025-07,,,,,,,,,
24188,Shopping Recife,2025-07,,,,,,,,,
25007,Shopping Recife,2025-07,,,,,,,,,
2844,Shopping Recife,2025-07,,,,,,,,,
2845,Shopping Recife,2025-07,,,,,,,,,
4054,Shopping Recife,2025-07,,,,,,,,,
4148,Shopping Recife,2025-07,,,,,,,,,
4149,Shopping Recife,2025-07,,,,,,,,,
888,Shopping Recife,2025-07,,,,,,,,,
20719,Shopping Recife,2025-07,,,,,,,,,
20720,Shopping Recife,2025-07,,,,,,,,,
20721,Shopping Recife,2025-07,,,,,,,,,
20990,Shopping Recife,2025-07,,,,,,,,,
21299,Shopping Recife,2025-07,,,,,,,,,
21300,Shopping Recife,2025-07,,,,,,,,,
21492,Shopping Recife,2025-07,,,,,,,,,
21710,Shopping Recife,2025-07,,,,,,,,,
2197,Shopping Recife,2025-07,,,,,,,,,
2811,Shopping Recife,2025-07,,,,,,,,,
3065,Shopping Recife,2025-07,,,,,,,,,
3554,Shopping Recife,2025-07,,,,,,,,,
3555,Shopping Recife,2025-07,,,,,,,,,
3556,Shopping Recife,2025-07,,,,,,,,,
3905,Shopping Recife,2025-07,,,,,,,,,
4355,Shopping Recife,2025-07,,,,,,,,,
4356,Shopping Recife,2025-07,,,,,,,,,
4457,Shopping Recife,2025-07,,,,,,,,,
4980,Shopping Recife,2025-07,,,,,,,,,
8144,Shopping Recife,2025-07,,,,,,,,,
8145,Shopping Recife,2025-07,,,,,,,,,
8146,Shopping Recife,2025-07,,,,,,,,,
24899,Shopping Recife,2025-07,,,,,,,,,
25229,Shopping Recife,2025-07,,,,,,,,,
25371,Shopping Recife,2025-07,,,,,,,,,
25378,Shopping Recife,2025-07,,,,,,,,,
25423,Shopping Recife,2025-07,,,,,,,,,
25428,Shopping Recife,2025-07,,,,,,,,,
25435,Shopping Recife,2025-07,,,,,,,,,
25440,Shopping Recife,2025-07,,,,,,,,,
26139,Shopping Recife,2025-07,,,,,,,,,
26140,Shopping Recife,2025-07,,,,,,,,,
26375,Shopping Recife,2025-07,,,,,,,,,
26376,Shopping Recife,2025-07,,,,,,,,,
26377,Shopping Recife,2025-07,,,,,,,,,
26378,Shopping Recife,2025-07,,,,,,,,,
27115,Shopping Recife,2025-07,,,,,,,,,
27116,Shopping Recife,2025-07,,,,,,,,,
27125,Shopping Recife,2025-07,,,,,,,,,
27184,Shopping Recife,2025-07,,,,,,,,,
28837,Shopping Recife,2025-07,,,,,,,,,
1119,Shopping Recife,2025-07,,,,,,,,,
1276,Shopping Recife,2025-07,,,,,,,,,
1277,Shopping Recife,2025-07,,,,,,,,,
1941,Shopping Recife,2025-07,,,,,,,,,
21190,Shopping Recife,2025-07,,,,,,,,,
21191,Shopping Recife,2025-07,,,,,,,,,
23234,Shopping Recife,2025-07,,,,,,,,,
23364,Shopping Recife,2025-07,,,,,,,,,
23590,Shopping Recife,2025-07,,,,,,,,,
23893,Shopping Recife,2025-07,,,,,,,,,
23895,Shopping Recife,2025-07,,,,,,,,,
23897,Shopping Recife,2025-07,,,,,,,,,
23906,Shopping Recife,2025-07,,,,,,,,,
23910,Shopping Recife,2025-07,,,,,,,,,
23915,Shopping Recife,2025-07,,,,,,,,,
23918,Shopping Recife,2025-07,,,,,,,,,
23924,Shopping Recife,2025-07,,,,,,,,,
23926,Shopping Recife,2025-07,,,,,,,,,
23958,Shopping Recife,2025-07,,,,,,,,,
23963,Shopping Recife,2025-07,,,,,,,,,
23968,Shopping Recife,2025-07,,,,,,,,,
23975,Shopping Recife,2025-07,,,,,,,,,
2398,Shopping Recife,2025-07,,,,,,,,,
23980,Shopping Recife,2025-07,,,,,,,,,
23983,Shopping Recife,2025-07,,,,,,,,,
23993,Shopping Recife,2025-07,,,,,,,,,
23996,Shopping Recife,2025-07,,,,,,,,,
23998,Shopping Recife,2025-07,,,,,,,,,
24001,Shopping Recife,2025-07,,,,,,,,,
24003,Shopping Recife,2025-07,,,,,,,,,
24007,Shopping Recife,2025-07,,,,,,,,,
24011,Shopping Recife,2025-07,,,,,,,,,
2403,Shopping Recife,2025-07,,,,,,,,,
24101,Shopping Recife,2025-07,,,,,,,,,
24102,Shopping Recife,2025-07,,,,,,,,,
24103,Shopping Recife,2025-07,,,,,,,,,
24104,Shopping Recife,2025-07,,,,,,,,,
24105,Shopping Recife,2025-07,,,,,,,,,
24106,Shopping Recife,2025-07,,,,,,,,,
24107,Shopping Recife,2025-07,,,,,,,,,
24108,Shopping Recife,2025-07,,,,,,,,,
24109,Shopping Recife,2025-07,,,,,,,,,
24110,Shopping Recife,2025-07,,,,,,,,,
24111,Shopping Recife,2025-07,,,,,,,,,
24112,Shopping Recife,2025-07,,,,,,,,,
24115,Shopping Recife,2025-07,,,,,,,,,
24116,Shopping Recife,2025-07,,,,,,,,,
24163,Shopping Recife,2025-07,,,,,,,,,
24166,Shopping Recife,2025-07,,,,,,,,,
24169,Shopping Recife,2025-07,,,,,,,,,
24170,Shopping Recife,2025-07,,,,,,,,,
24220,Shopping Recife,2025-07,,,,,,,,,
24324,Shopping Recife,2025-07,,,,,,,,,
24325,Shopping Recife,2025-07,,,,,,,,,
24326,Shopping Recife,2025-07,,,,,,,,,
24327,Shopping Recife,2025-07,,,,,,,,,
24328,Shopping Recife,2025-07,,,,,,,,,
24329,Shopping Recife,2025-07,,,,,,,,,
24330,Shopping Recife,2025-07,,,,,,,,,
24454,Shopping Recife,2025-07,,,,,,,,,
24580,Shopping Recife,2025-07,,,,,,,,,
24581,Shopping Recife,2025-07,,,,,,,,,
24583,Shopping Recife,2025-07,,,,,,,,,
24584,Shopping Recife,2025-07,,,,,,,,,
24768,Shopping Recife,2025-07,,,,,,,,,
24886,Shopping Recife,2025-07,,,,,,,,,
24887,Shopping Recife,2025-07,,,,,,,,,
24888,Shopping Recife,2025-07,,,,,,,,,
24892,Shopping Recife,2025-07,,,,,,,,,
24894,Shopping Recife,2025-07,,,,,,,,,
25487,Shopping Recife,2025-07,,,,,,,,,
25633,Shopping Recife,2025-07,,,,,,,,,
25671,Shopping Recife,2025-07,,,,,,,,,
25753,Shopping Recife,2025-07,,,,,,,,,
26182,Shopping Recife,2025-07,,,,,,,,,
26183,Shopping Recife,2025-07,,,,,,,,,
26184,Shopping Recife,2025-07,,,,,,,,,
26366,Shopping Recife,2025-07,,,,,,,,,
26598,Shopping Recife,2025-07,,,,,,,,,
26599,Shopping Recife,2025-07,,,,,,,,,
26600,Shopping Recife,2025-07,,,,,,,,,
26601,Shopping Recife,2025-07,,,,,,,,,
26766,Shopping Recife,2025-07,,,,,,,,,
26767,Shopping Recife,2025-07,,,,,,,,,
26768,Shopping Recife,2025-07,,,,,,,,,
26769,Shopping Recife,2025-07,,,,,,,,,
26842,Shopping Recife,2025-07,,,,,,,,,
26844,Shopping Recife,2025-07,,,,,,,,,
26845,Shopping Recife,2025-07,,,,,,,,,
26978,Shopping Recife,2025-07,,,,,,,,,
26979,Shopping Recife,2025-07,,,,,,,,,
27090,Shopping Recife,2025-07,,,,,,,,,
27097,Shopping Recife,2025-07,,,,,,,,,
27098,Shopping Recife,2025-07,,,,,,,,,
27551,Shopping Recife,2025-07,,,,,,,,,
27715,Shopping Recife,2025-07,,,,,,,,,
27718,Shopping Recife,2025-07,,,,,,,,,
27746,Shopping Recife,2025-07,,,2,,,,,,
27937,Shopping Recife,2025-07,,,,,,,,,
27938,Shopping Recife,2025-07,,,,,,,,,
28101,Shopping Recife,2025-07,,,,,,,,,
28456,Shopping Recife,2025-07,,,,,,,,,
28457,Shopping Recife,2025-07,,,,,,,,,
28695,Shopping Recife,2025-07,,,,,,,,,
28697,Shopping Recife,2025-07,,,,,,,,,
28698,Shopping Recife,2025-07,,,,,,,,,
2930,Shopping Recife,2025-07,,,,,,,,,
338,Shopping Recife,2025-07,,,,,,,,,
3462,Shopping Recife,2025-07,,,,,,,,,
3533,Shopping Recife,2025-07,,,,,,,,,
674,Shopping Recife,2025-07,,,,,,,,,
22547,Shopping Recife,2025-07,,,,,,,,,
26131,Shopping Recife,2025-07,,,,,,,,,
3147,Shopping Recife,2025-07,,,,,,,,,
3904,Shopping Recife,2025-07,,,,,,,,,
4550,Shopping Recife,2025-07,,,,,,,,,
25176,Shopping Recife,2025-07,,,,,,,,,
1100,Shopping Recife,2025-07,,,,,,,,,
20723,Shopping Recife,2025-07,,,,,,,,,
21289,Shopping Recife,2025-07,,,,,,,,,
21316,Shopping Recife,2025-07,,,,,,,,,
21913,Shopping Recife,2025-07,,,,,,,,,
21920,Shopping Recife,2025-07,,,,,,,,,
23817,Shopping Recife,2025-07,,,,,,,,,
23954,Shopping Recife,2025-07,,,,,,,,,
23973,Shopping Recife,2025-07,,,,,,,,,
24000,Shopping Recife,2025-07,,,,,,,,,
24158,Shopping Recife,2025-07,,,,,,,,,
24174,Shopping Recife,2025-07,,,,,,,,,
25420,Shopping Recife,2025-07,,,,,,,,,
25429,Shopping Recife,2025-07,,,,,,,,,
25438,Shopping Recife,2025-07,,,,,,,,,
26057,Shopping Recife,2025-07,,,,,,,,,
27027,Shopping Recife,2025-07,,,,,,,,,
27028,Shopping Recife,2025-07,,,,,,,,,
27029,Shopping Recife,2025-07,,,,,,,,,
2867,Shopping Recife,2025-07,,,,,,,,,
3190,Shopping Recife,2025-07,,,,,,,,,
4147,Shopping Recife,2025-07,,,,,,,,,
4367,Shopping Recife,2025-07,,,,,,,,,
4434,Shopping Recife,2025-07,,,,,,,,,
4981,Shopping Recife,2025-07,,,,,,,,,
8153,Shopping Recife,2025-07,,,,,,,,,
20722,Shopping Recife,2025-07,,,,,,,,,
20755,Shopping Recife,2025-07,,,,,,,,,
21267,Shopping Recife,2025-07,,,,,,,,,
21290,Shopping Recife,2025-07,,,,,,,,,
21547,Shopping Recife,2025-07,,,,,,,,,
21719,Shopping Recife,2025-07,,,,,,,,,
21915,Shopping Recife,2025-07,,,,,,,,,
21923,Shopping Recife,2025-07,,,,,,,,,
2207,Shopping Recife,2025-07,,,,,,,,,
2208,Shopping Recife,2025-07,,,,,,,,,
22417,Shopping Recife,2025-07,,,,,,,,,
22487,Shopping Recife,2025-07,,,,,,,,,
22492,Shopping Recife,2025-07,,,,,,,,,
22595,Shopping Recife,2025-07,,,,,,,,,
22598,Shopping Recife,2025-07,,,,,,,,,
22642,Shopping Recife,2025-07,,,,,,,,,
22987,Shopping Recife,2025-07,,,,,,,,,
22990,Shopping Recife,2025-07,,,,,,,,,
23083,Shopping Recife,2025-07,,,,,,,,,
23189,Shopping Recife,2025-07,,,,,,,,,
23268,Shopping Recife,2025-07,,,,,,,,,
23321,Shopping Recife,2025-07,,,,,,,,,
23325,Shopping Recife,2025-07,,,,,,,,,
23472,Shopping Recife,2025-07,,,,,,,,,
23476,Shopping Recife,2025-07,,,,,,,,,
23818,Shopping Recife,2025-07,,,,,,,,,
23931,Shopping Recife,2025-07,,,,,,,,,
23932,Shopping Recife,2025-07,,,,,,,,,
23949,Shopping Recife,2025-07,,,,,,,,,
23953,Shopping Recife,2025-07,,,,,,,,,
23960,Shopping Recife,2025-07,,,,,,,,,
23971,Shopping Recife,2025-07,,,,,,,,,
23986,Shopping Recife,2025-07,,,,,,,,,
23989,Shopping Recife,2025-07,,,,,,,,,
23992,Shopping Recife,2025-07,,,,,,,,,
24120,Shopping Recife,2025-07,,,,,,,,,
24122,Shopping Recife,2025-07,,,,,,,,,
24180,Shopping Recife,2025-07,,,,,,,,,
25330,Shopping Recife,2025-07,,,,,,,,,
25415,Shopping Recife,2025-07,,,,,,,,,
25437,Shopping Recife,2025-07,,,,,,,,,
25445,Shopping Recife,2025-07,,,,,,,,,
25815,Shopping Recife,2025-07,,,,,,,,,
25819,Shopping Recife,2025-07,,,,,,,,,
25846,Shopping Recife,2025-07,,,,,,,,,
2617,Shopping Recife,2025-07,,,,,,,,,
26258,Shopping Recife,2025-07,,,,,,,,,
26275,Shopping Recife,2025-07,,,,,,,,,
26380,Shopping Recife,2025-07,,,,,,,,,
26381,Shopping Recife,2025-07,,,,,,,,,
26382,Shopping Recife,2025-07,,,,,,,,,
26923,Shopping Recife,2025-07,,,,,,,,,
27030,Shopping Recife,2025-07,,,,,,,,,
27032,Shopping Recife,2025-07,,,,,,,,,
27449,Shopping Recife,2025-07,,,,,,,,,
27833,Shopping Recife,2025-07,,,,,,,,,
27834,Shopping Recife,2025-07,,,,,,,,,
27835,Shopping Recife,2025-07,,,,,,,,,
27836,Shopping Recife,2025-07,,,,,,,,,
27837,Shopping Recife,2025-07,,,,,,,,,
27838,Shopping Recife,2025-07,,,,,,,,,
27839,Shopping Recife,2025-07,,,,,,,,,
27840,Shopping Recife,2025-07,,,,,,,,,
27958,Shopping Recife,2025-07,,,,,,,,,
27960,Shopping Recife,2025-07,,,,,,,,,
2842,Shopping Recife,2025-07,,,,,,,,,
3882,Shopping Recife,2025-07,,,,,,,,,
4028,Shopping Recife,2025-07,,,,,,,,,
4032,Shopping Recife,2025-07,,,,,,,,,
4035,Shopping Recife,2025-07,,,,,,,,,
4140,Shopping Recife,2025-07,,,,,,,,,
4348,Shopping Recife,2025-07,,,,,,,,,
4349,Shopping Recife,2025-07,,,,,,,,,
4352,Shopping Recife,2025-07,,,,,,,,,
4362,Shopping Recife,2025-07,,,,,,,,,
4363,Shopping Recife,2025-07,,,,,,,,,
4366,Shopping Recife,2025-07,,,,,,,,,
4395,Shopping Recife,2025-07,,,,,,,,,
8154,Shopping Recife,2025-07,,,,,,,,,
887,Shopping Recife,2025-07,,,,,,,,,
889,Shopping Recife,2025-07,,,,,,,,,
20737,Shopping Recife,2025-07,,,,,,,,,
21069,Shopping Recife,2025-07,,,,,,,,,
21314,Shopping Recife,2025-07,,,,,,,,,
21315,Shopping Recife,2025-07,,,,,,,,,
22191,Shopping Recife,2025-07,,,,,,,,,
22515,Shopping Recife,2025-07,,,,,,,,,
23930,Shopping Recife,2025-07,,,,,,,,,
23947,Shopping Recife,2025-07,,,,,,,,,
23984,Shopping Recife,2025-07,,,,,,,,,
26764,Shopping Recife,2025-07,,,,,,,,,
27952,Shopping Recife,2025-07,,,,,,,,,
27953,Shopping Recife,2025-07,,,,,,,,,
27956,Shopping Recife,2025-07,,,,,,,,,
3056,Shopping Recife,2025-07,,,,,,,,,
3406,Shopping Recife,2025-07,,,,,,,,,
21696,Shopping Recife,2025-08,2,,,,,,,,
26269,Shopping Recife,2025-08,2,,1,,,,,,
24387,Shopping Recife,2025-08,1,,,,,,,,
25160,Shopping Recife,2025-08,1,,,,,,,,
25368,Shopping Recife,2025-08,1,,,,,,,,
25373,Shopping Recife,2025-08,1,,,,,,,,
26268,Shopping Recife,2025-08,1,1,,,,,,,
26270,Shopping Recife,2025-08,1,,,,,,,,
25757,Shopping Recife,2025-08,1,,,,,,,,
26221,Shopping Recife,2025-08,1,,,,,,,,
26294,Shopping Recife,2025-08,1,,,,,,,,
28571,Shopping Recife,2025-08,1,,,,,,,,
24003,Shopping Recife,2025-08,1,,,,,,,,
24110,Shopping Recife,2025-08,1,,,,,,,,
24111,Shopping Recife,2025-08,1,,,,,,,,
25487,Shopping Recife,2025-08,1,,,,,,,,
25488,Shopping Recife,2025-08,1,,,,,,,,
27746,Shopping Recife,2025-08,1,,,,,,,,
25429,Shopping Recife,2025-08,1,,,,,,,,
21149,Shopping Recife,2025-08,,,,,,,,,
21317,Shopping Recife,2025-08,,,,,,,,,
21383,Shopping Recife,2025-08,,,,,,,,,
21914,Shopping Recife,2025-08,,,,,,,,,
21921,Shopping Recife,2025-08,,,,,,,,,
22850,Shopping Recife,2025-08,,,,,,,,,
23461,Shopping Recife,2025-08,,,,,,,,,
23952,Shopping Recife,2025-08,,,,,,,,,
23969,Shopping Recife,2025-08,,,,,,,,,
23991,Shopping Recife,2025-08,,,,,,,,,
24036,Shopping Recife,2025-08,,,,,,,,,
26384,Shopping Recife,2025-08,,,,,,,,,
26385,Shopping Recife,2025-08,,,,,,,,,
26386,Shopping Recife,2025-08,,,,,,,,,
26387,Shopping Recife,2025-08,,,,,,,,,
26815,Shopping Recife,2025-08,,,,,,,,,
27188,Shopping Recife,2025-08,,,,,,,,,
27189,Shopping Recife,2025-08,,,,,,,,,
2721,Shopping Recife,2025-08,,,,,,,,,
3751,Shopping Recife,2025-08,,,,,,,,,
4353,Shopping Recife,2025-08,,,,,,,,,
4658,Shopping Recife,2025-08,,,,,,,,,
1712,Shopping Recife,2025-08,,,,,,,,,
23224,Shopping Recife,2025-08,,,,,,,,,
23821,Shopping Recife,2025-08,,,,,,,,,
890,Shopping Recife,2025-08,,,,,,,,,
21286,Shopping Recife,2025-08,,,,,,,,,
21295,Shopping Recife,2025-08,,,,,,,,,
21296,Shopping Recife,2025-08,,,,,,,,,
21510,Shopping Recife,2025-08,,,,,,,,,
21511,Shopping Recife,2025-08,,,1,,,,,,
21512,Shopping Recife,2025-08,,,1,,,,,,
21513,Shopping Recife,2025-08,,,,,,,,,
21514,Shopping Recife,2025-08,,,,,,,,,
21557,Shopping Recife,2025-08,,,,,,,,,
21691,Shopping Recife,2025-08,,,,,,,,,
